2025-05-28 01:16:31 | INFO     | app.utils.file_utils:create_upload_directory:11 - Ensured upload directory exists: ./uploads
2025-05-28 01:16:31 | INFO     | app.utils.document_validator:_load_config:35 - Loaded document patterns: ['CRS_Property_Report_*', 'Zoning_*', 'MLS_*', 'Property_Tax_*', 'Flood_Map_*', 'Title_Search_*', 'Appraisal_*']
2025-05-28 01:16:31 | INFO     | app.utils.document_validator:_load_existing_checksums:60 - Loaded 33 existing checksums
2025-05-28 01:16:31 | INFO     | app.agents.ocr_normalization_agent:__init__:62 - Found Tesseract at: C:\Program Files\Tesseract-OCR\tesseract.exe
2025-05-28 01:16:31 | INFO     | app.agents.ocr_normalization_agent:__init__:99 - OCR & Normalization Agent initialized with Tesseract OCR support
2025-05-28 01:16:31 | INFO     | app.agents.ocr_normalization_agent:__init__:62 - Found Tesseract at: C:\Program Files\Tesseract-OCR\tesseract.exe
2025-05-28 01:16:31 | INFO     | app.agents.ocr_normalization_agent:__init__:99 - OCR & Normalization Agent initialized with Tesseract OCR support
2025-05-28 01:16:32 | INFO     | app.agents.nlu_extraction_agent:__init__:30 - Loaded spaCy model: en_core_web_sm
2025-05-28 01:16:32 | INFO     | app.agents.embedding_agent:__init__:31 - Embedding Agent initialized successfully
2025-05-28 01:16:32 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:16:32 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:16:32 | INFO     | app.agents.rag_agent:__init__:66 - Vector extension already exists
2025-05-28 01:16:32 | INFO     | app.agents.rag_agent:__init__:86 - Successfully created or confirmed table public.real_estate_documents
2025-05-28 01:16:32 | INFO     | app.agents.rag_agent:__init__:96 - RAG Agent initialized with full vector search capabilities
2025-05-28 01:16:32 | INFO     | app.services.risk_scoring_service:_load_config:28 - Loaded risk scoring configuration for 11 fields
2025-05-28 01:16:32 | INFO     | app.services.field_validation_service:_load_config:25 - Loaded critical fields: ['parcel_id', 'tax_value', 'property_address', 'MLS_number']
2025-05-28 01:16:33 | INFO     | main:startup_event:720 - Starting PanoramaScore API
2025-05-28 01:16:33 | INFO     | main:startup_event:721 - Configuration: Upload folder=./uploads, Max file size=10MB
2025-05-28 01:16:33 | INFO     | main:startup_event:738 - Starting PanoramaScore API
2025-05-28 01:16:33 | INFO     | main:startup_event:739 - Configuration: Upload folder=./uploads, Max file size=10MB
2025-05-28 01:18:47 | WARNING  | app.utils.document_validator:is_valid_real_estate_document:95 - File Seller-Report-4-Scanned.jpg does not match any real estate document patterns
2025-05-28 01:18:47 | WARNING  | app.agents.document_ingest_agent:ingest_document:82 - File does not match standard naming patterns: Seller-Report-4-Scanned.jpg
2025-05-28 01:18:47 | INFO     | app.agents.document_ingest_agent:ingest_document:110 - File saved: ./uploads\3e0682f9-c459-400f-b3f5-c10e9dbb7b9e.jpg
2025-05-28 01:18:50 | INFO     | app.agents.document_ingest_agent:ingest_document:152 - Document type detected: scanned_image, needs OCR: True, rotation: 0°
2025-05-28 01:18:53 | INFO     | app.agents.ocr_normalization_agent:process_document:278 - Detected document type: scanned_image, needs OCR: True, rotation: 0°
2025-05-28 01:18:55 | INFO     | app.utils.ocr_preprocessor:preprocess_image:67 - Image preprocessed successfully: C:\Users\GSC-057\Desktop\panoramascore\uploads\3e0682f9-c459-400f-b3f5-c10e9dbb7b9e_preprocessed.jpg
2025-05-28 01:18:55 | INFO     | app.agents.ocr_normalization_agent:_process_image:614 - Starting OCR processing on C:\Users\GSC-057\Desktop\panoramascore\uploads\3e0682f9-c459-400f-b3f5-c10e9dbb7b9e_preprocessed.jpg
2025-05-28 01:19:00 | INFO     | app.agents.ocr_normalization_agent:_process_image:641 - OCR completed successfully with confidence: 42.91
2025-05-28 01:19:00 | INFO     | app.agents.ocr_normalization_agent:process_document:325 - Successfully extracted text from 3e0682f9-c459-400f-b3f5-c10e9dbb7b9e.jpg
2025-05-28 01:19:00 | INFO     | app.agents.metadata_hashing_agent:process_document:38 - Generated metadata for Seller-Report-4-Scanned.jpg
2025-05-28 01:19:01 | INFO     | app.agents.ocr_normalization_agent:process_document:278 - Detected document type: scanned_image, needs OCR: True, rotation: 0°
2025-05-28 01:19:01 | INFO     | app.utils.ocr_preprocessor:preprocess_image:67 - Image preprocessed successfully: C:\Users\GSC-057\Desktop\panoramascore\uploads\3e0682f9-c459-400f-b3f5-c10e9dbb7b9e_preprocessed.jpg
2025-05-28 01:19:01 | INFO     | app.agents.ocr_normalization_agent:_process_image:614 - Starting OCR processing on C:\Users\GSC-057\Desktop\panoramascore\uploads\3e0682f9-c459-400f-b3f5-c10e9dbb7b9e_preprocessed.jpg
2025-05-28 01:19:07 | INFO     | app.agents.ocr_normalization_agent:_process_image:641 - OCR completed successfully with confidence: 42.91
2025-05-28 01:19:07 | INFO     | app.agents.ocr_normalization_agent:process_document:325 - Successfully extracted text from 3e0682f9-c459-400f-b3f5-c10e9dbb7b9e.jpg
2025-05-28 01:19:07 | INFO     | app.agents.nlu_extraction_agent:extract_fields:104 - Extracted 2 fields from document
2025-05-28 01:19:07 | INFO     | main:process_document:468 - Calculated risk score: 50 based on extracted fields
2025-05-28 01:19:14 | INFO     | app.agents.embedding_agent:generate_embedding:95 - Successfully generated embedding of dimension 1536
2025-05-28 01:19:14 | INFO     | app.agents.embedding_agent:process_document:126 - Successfully processed document and generated embedding
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:19:14 | WARNING  | app.agents.rag_agent:store_embedding:250 - No checksum available for document_7ffbc0da-7fe2-4511-b46c-169039df67b9.pdf, using generated default
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:store_embedding:297 - Successfully stored embedding with ID: 7ffbc0da-7fe2-4511-b46c-169039df67b9
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:19:14 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:19:15 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:19:15 | INFO     | app.agents.rag_agent:find_similar_documents:368 - Found 3 similar documents
2025-05-28 01:19:15 | INFO     | app.agents.rag_agent:process_document:479 - Successfully processed document through RAG pipeline
2025-05-28 01:19:15 | INFO     | main:process_document:530 - Successfully processed document: Seller-Report-4-Scanned.jpg
2025-05-28 01:24:06 | WARNING  | app.utils.document_validator:is_valid_real_estate_document:95 - File Report 4 _ MULTIPLE LISTING SERVICE PROPERTY REPORT.pdf does not match any real estate document patterns
2025-05-28 01:24:06 | WARNING  | app.agents.document_ingest_agent:ingest_document:82 - File does not match standard naming patterns: Report 4 _ MULTIPLE LISTING SERVICE PROPERTY REPORT.pdf
2025-05-28 01:24:06 | INFO     | app.agents.document_ingest_agent:ingest_document:110 - File saved: ./uploads\4600e0e2-7007-4b47-82e7-39ab18f45ea1.pdf
2025-05-28 01:24:06 | INFO     | app.agents.document_ingest_agent:ingest_document:152 - Document type detected: digital_pdf, needs OCR: False, rotation: 0°
2025-05-28 01:24:06 | INFO     | app.agents.ocr_normalization_agent:process_document:278 - Detected document type: digital_pdf, needs OCR: False, rotation: 0°
2025-05-28 01:24:06 | INFO     | app.agents.ocr_normalization_agent:process_document:325 - Successfully extracted text from 4600e0e2-7007-4b47-82e7-39ab18f45ea1.pdf
2025-05-28 01:24:07 | INFO     | app.agents.document_ingest_agent:ingest_document:169 - Updated YAML config with 9 extracted fields
2025-05-28 01:24:07 | INFO     | app.agents.metadata_hashing_agent:process_document:38 - Generated metadata for Report 4 _ MULTIPLE LISTING SERVICE PROPERTY REPORT.pdf
2025-05-28 01:24:07 | INFO     | app.agents.ocr_normalization_agent:process_document:278 - Detected document type: digital_pdf, needs OCR: False, rotation: 0°
2025-05-28 01:24:07 | INFO     | app.agents.ocr_normalization_agent:process_document:325 - Successfully extracted text from 4600e0e2-7007-4b47-82e7-39ab18f45ea1.pdf
2025-05-28 01:24:13 | INFO     | app.agents.nlu_extraction_agent:extract_fields:104 - Extracted 4 fields from document
2025-05-28 01:24:13 | INFO     | main:process_document:468 - Calculated risk score: 30 based on extracted fields
2025-05-28 01:24:16 | INFO     | app.agents.embedding_agent:generate_embedding:95 - Successfully generated embedding of dimension 1536
2025-05-28 01:24:16 | INFO     | app.agents.embedding_agent:process_document:126 - Successfully processed document and generated embedding
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:24:16 | WARNING  | app.agents.rag_agent:store_embedding:250 - No checksum available for document_556e9b2a-47e3-4ab7-95a7-2365d82b42a2.pdf, using generated default
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:store_embedding:297 - Successfully stored embedding with ID: 556e9b2a-47e3-4ab7-95a7-2365d82b42a2
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:114 - Attempting to connect to database postgres as user postgres...
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:_get_connection:123 - Database connection successful with PG_* parameters
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:find_similar_documents:368 - Found 3 similar documents
2025-05-28 01:24:16 | INFO     | app.agents.rag_agent:process_document:479 - Successfully processed document through RAG pipeline
2025-05-28 01:24:16 | INFO     | main:process_document:530 - Successfully processed document: Report 4 _ MULTIPLE LISTING SERVICE PROPERTY REPORT.pdf
2025-05-28 01:32:33 | WARNING  | app.utils.document_validator:is_valid_real_estate_document:95 - File Listing-1-Scanned.jpg does not match any real estate document patterns
2025-05-28 01:32:33 | WARNING  | app.agents.document_ingest_agent:ingest_document:82 - File does not match standard naming patterns: Listing-1-Scanned.jpg
2025-05-28 01:32:33 | INFO     | app.agents.document_ingest_agent:ingest_document:110 - File saved: ./uploads\95c770b4-9cf3-4a1c-96ee-df07e44945e2.jpg
2025-05-28 01:32:37 | INFO     | app.agents.document_ingest_agent:ingest_document:152 - Document type detected: scanned_image, needs OCR: True, rotation: 0°
2025-05-28 01:32:41 | INFO     | app.agents.ocr_normalization_agent:process_document:278 - Detected document type: scanned_image, needs OCR: True, rotation: 0°
2025-05-28 01:32:43 | INFO     | app.utils.ocr_preprocessor:preprocess_image:67 - Image preprocessed successfully: C:\Users\GSC-057\Desktop\panoramascore\uploads\95c770b4-9cf3-4a1c-96ee-df07e44945e2_preprocessed.jpg
2025-05-28 01:32:43 | INFO     | app.agents.ocr_normalization_agent:_process_image:614 - Starting OCR processing on C:\Users\GSC-057\Desktop\panoramascore\uploads\95c770b4-9cf3-4a1c-96ee-df07e44945e2_preprocessed.jpg
2025-05-28 01:32:49 | INFO     | app.agents.ocr_normalization_agent:_process_image:641 - OCR completed successfully with confidence: 34.96
2025-05-28 01:32:49 | INFO     | app.agents.ocr_normalization_agent:process_document:325 - Successfully extracted text from 95c770b4-9cf3-4a1c-96ee-df07e44945e2.jpg
2025-05-28 01:32:50 | INFO     | app.agents.metadata_hashing_agent:process_document:38 - Generated metadata for Listing-1-Scanned.jpg
2025-05-28 01:32:53 | INFO     | app.agents.ocr_normalization_agent:process_document:278 - Detected document type: scanned_image, needs OCR: True, rotation: 0°
2025-05-28 01:32:54 | INFO     | app.utils.ocr_preprocessor:preprocess_image:67 - Image preprocessed successfully: C:\Users\GSC-057\Desktop\panoramascore\uploads\95c770b4-9cf3-4a1c-96ee-df07e44945e2_preprocessed.jpg
2025-05-28 01:32:54 | INFO     | app.agents.ocr_normalization_agent:_process_image:614 - Starting OCR processing on C:\Users\GSC-057\Desktop\panoramascore\uploads\95c770b4-9cf3-4a1c-96ee-df07e44945e2_preprocessed.jpg
2025-05-28 01:33:02 | INFO     | app.agents.ocr_normalization_agent:_process_image:641 - OCR completed successfully with confidence: 34.96
2025-05-28 01:33:02 | INFO     | app.agents.ocr_normalization_agent:process_document:325 - Successfully extracted text from 95c770b4-9cf3-4a1c-96ee-df07e44945e2.jpg
