2025-05-29 11:41:32 | INFO     | app.utils.file_utils:create_upload_directory:11 - Ensured upload directory exists: ./uploads
2025-05-29 11:41:33 | INFO     | app.utils.document_validator:_load_config:50 - Loaded document patterns: ['CRS_Property_Report_*', 'Zoning_*', 'MLS_*', 'Property_Tax_*', 'Flood_Map_*', 'Title_Search_*', 'Appraisal_*']
2025-05-29 11:41:33 | ERROR    | app.utils.document_validator:_load_existing_checksums:93 - Error loading existing checksums: connection to server at "localhost" (::1), port 5432 failed: FATAL:  password authentication failed for user "postgres"

2025-05-29 11:41:33 | INFO     | app.agents.ocr_normalization_agent:__init__:60 - Found Tesseract at: C:\Program Files\Tesseract-OCR\tesseract.exe
2025-05-29 11:41:35 | INFO     | app.agents.ocr_normalization_agent:__init__:88 - OCR & Normalization Agent initialized with Tesseract OCR support
2025-05-29 11:41:35 | INFO     | app.agents.ocr_normalization_agent:__init__:60 - Found Tesseract at: C:\Program Files\Tesseract-OCR\tesseract.exe
2025-05-29 11:41:35 | INFO     | app.agents.ocr_normalization_agent:__init__:88 - OCR & Normalization Agent initialized with Tesseract OCR support
2025-05-29 11:41:36 | INFO     | app.agents.nlu_extraction_agent:__init__:30 - Loaded spaCy model: en_core_web_sm
2025-05-29 11:41:36 | INFO     | app.agents.embedding_agent:__init__:37 - Embedding Agent initialized successfully
2025-05-29 11:41:36 | INFO     | app.agents.rag_agent:_get_connection:128 - Attempting to connect to database postgres as user postgres...
2025-05-29 11:41:36 | INFO     | app.agents.rag_agent:_get_connection:142 - Database connection successful with PG_* parameters
2025-05-29 11:41:36 | INFO     | app.agents.rag_agent:__init__:67 - Vector extension already exists
2025-05-29 11:41:36 | INFO     | app.agents.rag_agent:__init__:100 - Successfully created or confirmed table public.real_estate_documents
2025-05-29 11:41:36 | INFO     | app.agents.rag_agent:__init__:110 - RAG Agent initialized with full vector search capabilities
2025-05-29 11:41:36 | INFO     | app.services.risk_scoring_service:_load_config:28 - Loaded risk scoring configuration for 11 fields
2025-05-29 11:41:36 | INFO     | app.services.field_validation_service:_load_config:25 - Loaded critical fields: ['parcel_id', 'tax_value', 'property_address', 'MLS_number']
2025-05-29 11:41:36 | INFO     | main:startup_event:954 - Starting PanoramaScore API
2025-05-29 11:41:36 | INFO     | main:startup_event:955 - Configuration: Upload folder=./uploads, Max file size=10MB
2025-05-29 11:41:36 | INFO     | main:startup_event:972 - Starting PanoramaScore API
2025-05-29 11:41:36 | INFO     | main:startup_event:973 - Configuration: Upload folder=./uploads, Max file size=10MB
2025-05-29 11:42:08 | WARNING  | app.agents.document_ingest_agent:ingest_document:82 - File does not match standard naming patterns: Listing-2-Scanned.jpg
2025-05-29 11:42:08 | INFO     | app.agents.document_ingest_agent:ingest_document:110 - File saved: ./uploads\eab3cb5c-2006-4be2-96c7-4a10fd3e2fd7.jpg
2025-05-29 11:42:08 | WARNING  | app.utils.document_validator:validate_file_integrity:226 - File does not match standard naming patterns: Listing-2-Scanned.jpg
2025-05-29 11:42:08 | INFO     | app.agents.document_ingest_agent:ingest_document:152 - Document type detected: scanned_image, needs OCR: True, rotation: 0°
2025-05-29 11:42:08 | INFO     | app.agents.ocr_normalization_agent:process_document:109 - Detected document type: scanned_image, needs OCR: True, rotation: 0°
2025-05-29 11:42:09 | INFO     | app.utils.ocr_preprocessor:preprocess_image:67 - Image preprocessed successfully: C:\Users\GSC-057\Desktop\panoramascore\uploads\eab3cb5c-2006-4be2-96c7-4a10fd3e2fd7_preprocessed.jpg
2025-05-29 11:42:09 | INFO     | app.agents.ocr_normalization_agent:_process_image:285 - Image preprocessed successfully: C:\Users\GSC-057\Desktop\panoramascore\uploads\eab3cb5c-2006-4be2-96c7-4a10fd3e2fd7_preprocessed.jpg
2025-05-29 11:42:09 | INFO     | app.agents.ocr_normalization_agent:_process_image:301 - Starting OCR processing on C:\Users\GSC-057\Desktop\panoramascore\uploads\eab3cb5c-2006-4be2-96c7-4a10fd3e2fd7_preprocessed.jpg
2025-05-29 11:42:52 | INFO     | app.agents.ocr_normalization_agent:_process_image:333 - OCR completed successfully with confidence: 35.88
2025-05-29 11:42:52 | INFO     | app.agents.ocr_normalization_agent:process_document:146 - Successfully extracted text from eab3cb5c-2006-4be2-96c7-4a10fd3e2fd7.jpg
2025-05-29 11:42:52 | INFO     | app.agents.metadata_hashing_agent:process_document:38 - Generated metadata for Listing-2-Scanned.jpg
2025-05-29 11:42:52 | INFO     | app.agents.ocr_normalization_agent:process_document:109 - Detected document type: scanned_image, needs OCR: True, rotation: 0°
2025-05-29 11:42:53 | INFO     | app.utils.ocr_preprocessor:preprocess_image:67 - Image preprocessed successfully: C:\Users\GSC-057\Desktop\panoramascore\uploads\eab3cb5c-2006-4be2-96c7-4a10fd3e2fd7_preprocessed.jpg
2025-05-29 11:42:53 | INFO     | app.agents.ocr_normalization_agent:_process_image:285 - Image preprocessed successfully: C:\Users\GSC-057\Desktop\panoramascore\uploads\eab3cb5c-2006-4be2-96c7-4a10fd3e2fd7_preprocessed.jpg
2025-05-29 11:42:53 | INFO     | app.agents.ocr_normalization_agent:_process_image:301 - Starting OCR processing on C:\Users\GSC-057\Desktop\panoramascore\uploads\eab3cb5c-2006-4be2-96c7-4a10fd3e2fd7_preprocessed.jpg
2025-05-29 11:43:31 | INFO     | app.agents.ocr_normalization_agent:_process_image:333 - OCR completed successfully with confidence: 35.88
2025-05-29 11:43:31 | INFO     | app.agents.ocr_normalization_agent:process_document:146 - Successfully extracted text from eab3cb5c-2006-4be2-96c7-4a10fd3e2fd7.jpg
2025-05-29 11:43:31 | ERROR    | main:process_document:436 - Error during OCR & text extraction: 'OCRNormalizationAgent' object has no attribute 'redact_pii'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)MLS#:\s*([\w\d-]+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)MLS:\s*([\w\d-]+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)-\s*MLS#?:\s*([\w\d-]+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)MLS[#:]?\s*([\w\d-]+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)Build\s+Year:\s*([0-9]{4}) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)-\s*Build\s+Year:\s*([0-9]{4}) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)Year\s+Built:\s*([0-9]{4}) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)Built\s+in\s*[:\s]?\s*([0-9]{4}) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)Land\s+Use\s+Code:\s*(\w[\d-]*) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)-\s*Land\s+Use\s+Code:\s*(\w[\d-]*) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)Use\s+Code:\s*(\w[\d-]*) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)Flood\s+Risk\s+Score:\s*(\d+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)-\s*Flood\s+Risk\s+Score:\s*(\d+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)Flood\s+Risk:\s*(\d+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)Zoning:\s*([\w\s.-]+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)-\s*Zoning:\s*([\w\s.-]+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)Zoning\s+Record:\s*([\w\s.-]+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)Outdated\s+Tax\s+Delta:\s*([\d%]+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)-\s*Outdated\s+Tax\s+Delta:\s*([\d%]+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
2025-05-29 11:43:31 | INFO     | app.utils.extract_fields_util:extract_fields_from_text:107 - Trying (?i)Tax\s+Delta:\s*([\d%]+) on line: 'Error extracting text: 'OCRNormalizationAgent' object has no attribute 'redact_pii'. This may be due to missing dependencies like Tesseract OCR or pdf2image.'
